idx,Entity
2573,HIV-patients
2574,HK Hellerstein
2575,HLA
2576,HLA-B27
2577,HLA-DR3
2578,HLA-DR4
2579,HPA axis
2580,HPETE
2581,HPV
2582,HRCT
2583,HRQoL
2584,HRT
2585,HSCT
2586,HSCTs
2587,HSV
2588,HSV encephalitis
2589,HSV-1
2590,HSV-2
2591,HTLV-I
2592,HVA
2593,HVMA
2594,Haddow JE
2595,Haemophilia
2596,Haemophilus ducreyi
2597,Haemophilus influenzae
2598,Haemophilus sp
2599,Hagelstein C
2600,Hague WM
2601,Hahn S
2602,Hair graying
2603,Hairy leukoplakia
2604,Hajishengallis G
2605,Hale
2606,Hall B
2607,Hallberg L
2608,Hallett M
2609,Halliday AM
2610,Hallucinations
2611,Haloperidol
2612,Ham test
2613,Hamartomatous GI polyps
2614,Hamilton SM
2615,Hammad H
2616,Hand-Schüller-Christian disease
2617,Handbook
2618,Hankins GD
2619,Hannah ME
2620,Hansen
2621,Hansen NI
2622,Hantavirus
2623,Hants Y
2624,Harada syndrome
2625,Harjulehto T
2626,Harlan E. Ives
2627,Harper
2628,Harris
2629,Harris BA
2630,Harris SA
2631,Harris WR
2632,Harrison’s Principles of Internal Medicine
2633,Harry W. Lampiris
2634,Hartman
2635,Hartung HP
2636,Harvey
2637,Harwerth HG
2638,Hasaart TH
2639,Hashimoto encephalopathy
2640,Hashimoto thyroiditis
2641,Hashimoto’s thyroiditis
2642,Hashish
2643,Hauser A
2644,Hauser SA
2645,Hauser SL
2646,Hawthorne effect
2647,HbA1c
2648,HbA1c targets
2649,He
2650,HeFH
2651,Head
2652,Head CT
2653,Head Growth
2654,Head bobbing
2655,Head circumference
2656,Head growth
2657,Head injury
2658,Head trauma
2659,Headache
2660,Headaches
2661,Heart
2662,Heart disease
2663,Heart failure
2664,Heart murmur
2665,Heart murmurs
2666,Heart rate
2667,Heart sounds
2668,Heart transplantation
2669,Heberlein U
2670,Hebert MF
2671,Heel cords
2672,Heel cups
2673,Heel elevation
2674,Heel wedges
2675,Height
2676,Heijboer
2677,Heijboer H
2678,Heinonen S
2679,Heinz bodies
2680,Helge Eilers
2681,Helicobacter
2682,Helicobacter pylori
2683,Helium Dilution
2684,Hellkamp AS
2685,Helper T cells
2686,Hely MA
2687,Hemachudha T
2688,Hemagglutinin
2689,Hematocrit
2690,Hematologic
2691,Hematologic diseases
2692,Hematology
2693,Hematopoiesis
2694,Hematuria
2695,Hemochromatosis
2696,Hemodynamic instability
2697,Hemoglobin
2698,Hemoglobin electrophoresis
2699,Hemoglobinuria
2700,Hemolysis
2701,Hemolytic
2702,Hemolytic anemia
2703,Hemolytic disease
2704,Hemolytic-uremic syndrome
2705,Hemophilic bleeding
2706,Hemoptysis
2707,Hemorrhage
2708,Hemorrhagic telangiectasia
2709,Hemorrhoids
2710,Hemosiderin
2711,Hemothorax
2712,Heparin
2713,Hepat
2714,Hepatic disease
2715,Hepatic encephalopathy
2716,Hepatitis
2717,Hepatitis A
2718,Hepatitis B
2719,Hepatitis B virus
2720,Hepatitis C
2721,Hepatitis D
2722,Hepatitis D Virus
2723,Hepatitis virus
2724,Hepatocellular carcinoma
2725,Hepatocytes
2726,Hepatomegaly
2727,Hepatopulmonary syndrome
2728,Hepatosplenomegaly
2729,Here are the entities extracted from the given text
2730,Here are the entities extracted from the text
2731,Here are the extracted entities from the given text
2732,Here are the extracted entities from the text
2733,Here are the extracted entities in the given text
2734,Here's a list of extracted entities from the given text
2735,Hereditary hemorrhagic telangiectasia
2736,Hereditary nephritis
2737,Hereditary nephropathy
2738,Hereditary nephropathy syndrome
2739,Hereditary persistence of fetal hemoglobin
2740,Hereditary telangiectasia
2741,Hernandez-Andrade E
2742,Hernia
2743,Herniated nucleus pulposus
2744,Heroin
2745,Herpes simplex virus
2746,Herpes simplex virus-1
2747,Herpes virus
2748,Herrera CL
2749,Herring JA
2750,Hershman
2751,Heterozygous
2752,Heterozygous familial hypercholesterolemia
2753,Hgb
2754,Higgs S
2755,High-density lipoprotein
2756,High-dose dexamethasone suppression test
2757,High-dose dexamethasone test
2758,High-frequency oscillatory ventilation
2759,Hijdra D
2760,Hilar lymphadenopathy
2761,Hill
2762,Hinwood D
2763,Hip
2764,Hirschmann JV
2765,Hirschsprung's disease
2766,Hirschsprung’s Disease
2767,Hirschsprung’s disease
2768,Hirsutism
2769,Hispanic
2770,Hispaniola
2771,Histamine
2772,Histamine H2 receptors
2773,Histamine H4 receptor
2774,Histological
2775,Histology
2776,Histoplasma
2777,Histoplasma capsulatum
2778,Histoplasmosis
2779,History
2780,Hives
2781,Hodgkin lymphoma
2782,Hodgkin's disease
2783,Hodgkin’s disease
2784,Hofman BL
2785,Hofmeyr
2786,Holland
2787,Holosystolic murmur
2788,Holt-Oram syndrome
2789,Homans Sign
2790,Homeostasis
2791,Homocysteine
2792,Homovanillic acid
2793,Homozygous mutant
2794,Homozygous normal
2795,Hoogsteden H.C
2796,Hookworm infection
2797,Horlocker TT
2798,Hormonal signal
2799,Hormonal signals
2800,Hormone
2801,Hormone replacement therapy
2802,Horner's syndrome
2803,Horon IL
2804,Hospital
2805,Hospitalization
2806,Hovi T
2807,Howard I. Maibach
2808,Hsu L
2809,Huisman Y
2810,Hull RD
2811,Hulzebos C
2812,Human Chorionic Gonadotropin
2813,Human Development
2814,Human Papillomavirus
2815,Human diseases
2816,Human immunodeficiency virus
2817,Human papillomavirus
2818,Human papillomavirus vaccine
2819,Hunger
2820,Hurron EK
2821,Hx/PE
2822,Hybrid strategy
2823,Hydramnios
2824,Hydration
2825,Hydro
2826,Hydrocephalus
2827,Hydrochlorothiazide
2828,Hydrocortisone
2829,Hydrops
2830,Hydrops fetalis
2831,Hydroxychloroquine
2832,Hymen
2833,Hymenal ring
2834,Hymenoptera
2835,Hyper-IgE syndrome
2836,Hyperandrogenemia
2837,Hyperandrogenism
2838,Hyperbilirubinemia
2839,Hypercalciuria
2840,Hypercapnia
2841,Hypercarbia
2842,Hypercholesterolemia
2843,Hyperglycemia
2844,Hyperinsulinism
2845,Hyperosmolar states
2846,Hyperparathyroidism
2847,Hyperplasia
2848,Hyperpolarization
2849,Hyperresonance
2850,Hyperresponsive airways
2851,Hypert
2852,Hypertelorism
2853,Hypertens
2854,Hypertension
2855,Hypertensive crisis
2856,Hypertensive encephalopathy
2857,Hyperthermia
2858,Hyperthyroidism
2859,Hypertonic saline
2860,Hypertrophic cardiomyopathies
2861,Hypertrophic obstructive cardiomyopathy
2862,Hyperventilation
2863,Hypoalbuminemia
2864,Hypocalcemia
2865,Hypochromic RBCs
2866,Hypoglycemia
2867,Hypogonadism
2868,Hypokalemia
2869,Hypokalemic alkalosis
2870,Hyponatremia
2871,Hypoproliferative anemia
2872,HypotHalamic
2873,Hypotension
2874,Hypothalamic dysfunction
2875,Hypothalamic/pituitary deficiencies
2876,Hypothalamus
2877,Hypothalamus–brainstem mechanisms
2878,Hypothermia
2879,Hypothyroidism
2880,Hypotonia
2881,Hypoventilation
2882,Hypovolemia
2883,Hypovolemic hyponatremia
2884,Hypoxemia
2885,Hypoxemic respiratory disorders
2886,Hypoxia
2887,Håkanson R
2888,I
2889,I will identify the entities as Person
2890,I will provide the following list of entities
2891,I.M
2892,IBD
2893,ICH Score
2894,ICP
2895,ICP monitoring
2896,ICU
2897,ICU patient days
2898,IDF
2899,IFNα
2900,IFNβ
2901,IGF-1
2902,IGF-2
2903,IHD
2904,IIA
2905,IJCOD
2906,IL-1
2907,IL-12 receptor
2908,IL-15
2909,IL-6
2910,IL-7
2911,ILD
2912,INFANT Collaborative Group
2913,INH
2914,INR
2915,IP
2916,IPF
2917,IPs
2918,IR
2919,IU/L
2920,IV
2921,IV PPIs
2922,IV administration
2923,IV antifungal agents
2924,IV blockers
2925,IV drug use
2926,IV fluid
2927,IV fluids
2928,IV hydration
2929,IV immunoglobulin
2930,IV insulin
2931,IV intake
2932,IVC filter
2933,IVIG
2934,Ian A. Reid
2935,Iatrogenic
2936,Icing
2937,Idiopathic Pulmonary Fibrosis
2938,Idiopathic thrombocytopenic purpura
2939,Idzko M
2940,IgA
2941,IgA class
2942,IgA nephropathy
2943,IgE
2944,IgE-mediated reactions
2945,IgG
2946,IgM
2947,IgM antibodies
2948,Ignorance
2949,Ileus
2950,Ilharreborde B
2951,Iliac Vein
2952,Iliac Vein Thrombosis
2953,Iliac wings
2954,Ill individuals
2955,Illumina
2956,Illumina sequencing
2957,Ilonczai P
2958,Imaging
2959,Imiquimod
2960,Immature myeloid forms
2961,Immobility
2962,Immobilization
2963,Immune complexes
2964,Immune responses
2965,Immune status
2966,Immunization status
2967,Immunizations
2968,Immunocompromised patients
2969,Immunodeficiency diseases
2970,Immunogenic
2971,Immunol. Today
2972,Immunosuppressants
2973,Impaction
2974,Impaired
2975,Impotence
2976,Impoverishment
2977,Inattention
2978,Incarcerated hernia
2979,Incarceration
2980,Incebiyik A
2981,Incidence
2982,Incontinence
2983,Increased acid
2984,Increased gastrin
2985,Increased intracranial pressure
2986,India
2987,India ink stain
2988,Indicators
2989,Indices
2990,Indigo Carmine Dye
2991,Indigo carmine dye
2992,Individuals
2993,Indomethacin
2994,Indwelling catheters
2995,Infant
2996,Infant Reflexes
2997,Infant of a diabetic mother
2998,Infantile GER
2999,Infants
3000,Infants with more severe or prolonged hypoglycemia
3001,Infection
3002,Infection Risk
3003,Infections
3004,Infectious Disease Society
3005,Infectious Diseases Society of America
3006,Infectious mononucleosis
3007,Infective endocarditis
3008,Inferior Vena Cava
3009,Inferior vena cava
3010,Infertility
3011,Inflammation
3012,Inflammation of liver parenchyma
3013,Inflammatory arthritis
3014,Inflammatory bowel disease
3015,Inflammatory bowel disease (IBD
3016,Inflammatory bowel diseases
3017,Inflammatory conditions
3018,Inflammatory mediators
3019,Infliximab
3020,Influenza
3021,Influenza A
3022,Influenza A/H1N1 virus
3023,Influenza B
3024,Ingemarsson I
3025,Inguinal canals
3026,Inhalational anthrax
3027,Inhaled nitric oxide
3028,Inhaled pollutants
3029,Inhaler
3030,Inhibition
3031,Injury scene
3032,Innate immune system
3033,Inocencion G
3034,Inotropic agents
3035,Insomnia
3036,Inspiration
3037,Instr Course Lect
3038,Insulin
3039,Insulin action
3040,Insulin aspartate
3041,Insulin glargine
3042,Insulin release
3043,Insulin resistance
3044,Insulin resistance-acanthosis nigricans
3045,Insulin secretion
3046,Insulin-like growth factor-2
3047,Int J Gynaecol Obstet
3048,Int J Technol Assess Health Care
3049,Intensive Diabetes Management
3050,Interaction
3051,Intercostal spaces
3052,Interferon antagonist
3053,Interferon beta
3054,Interleukin 1 receptors
3055,Intermittent pneumatic compression
3056,Internal abnormalities
3057,Internal ear
3058,Internal hemorrhage
3059,Internal podalic version
3060,International Prostate Symptom Score
3061,Interstitial edema
3062,Interstitial nephritis
3063,Interstitial pulmonary fibrosis
3064,Interview
3065,Intestinal duplication cysts
3066,Intestinal obstruction
3067,Intestinal production of gas
3068,Intracellular bacteria
3069,Intracerebral blood clot
3070,Intracranial pathology
3071,Intracranial pressure
3072,Intrapartum Cesarean Delivery
3073,Intrapenile pressure
3074,Intrathoracic pressure
3075,Intrauterine Blood Transfusions
3076,Intrauterine asphyxia
3077,Intrauterine infections
3078,Intrauterine transfusion
3079,Intrauterine treatment
3080,Intravascular anatomy
3081,Intravenous
3082,Intravenous administration
3083,Intravenous opioid analgesic
3084,Intubation
3085,Irbesartan
3086,Iris
3087,Iron deficiency anemia
3088,Iron stores
3089,Irregular emphysema
3090,Irritability
3091,Irritable bowel syndrome
3092,Is this patient dead
3093,Ischemia
3094,Ischemic heart disease
3095,Ischemic stroke
3096,Islet cell tumors
3097,Isolation
3098,Isoniazid
3099,Isotonic fluids
3100,Italo Biaggioni
3101,Itching
3102,Ixodes tick bite
3103,Ixodes ticks
3104,J
3105,J Am Acad Orthop Surg
3106,J Bone Joint Surg Am
3107,J Bone Joint Surg Br
3108,J Matern Fetal Neonatal Med
3109,J Med Ultrason
3110,J Neurobiol
3111,J Neurol Neurosurg Psychiatry
3112,J Neuropathol Exp Neurol
3113,J Obstet Gynaecol
3114,J Obstet Gynaecol Can
3115,J Pediatr
3116,J Pediatr Orthop
3117,J Pediatr Surg
3118,J Perinat Med
3119,J Perinatol
3120,J Pharm Pharmacol
3121,J Ropper AH
3122,J Ultrasound Med
3123,J Vasc Interv Radiol
3124,J segments
3125,J wave
3126,J-l
3127,J.J.L
3128,JAMA
3129,JAMA Neurol
3130,JB Barlow
3131,JF
3132,JI
3133,JIA
3134,JP
3135,JS
3136,JVD
3137,JVP
3138,Jackson
3139,Jackson CE
3140,Jackson-5
3141,Jacobsen AF
3142,Jaen CR
3143,James AH
3144,Jamison MG
3145,Jamjute P
3146,Janeway lesions
3147,Janssen PF
3148,Japan
3149,Jarisch-Herxheimer reaction
3150,Jarusuraisin N
3151,Jaundice
3152,Jaundiced
3153,Je
3154,Jelin EB
3155,Jenkins
3156,Jennett WB
3157,Jerry
3158,Jerusalem Perinatal Study
3159,Jessel RH
3160,Job
3161,Job syndrome
3162,Johns Hopkins Hospital
3163,Johnson LR
3164,Johnson classification
3165,Joint
3166,Joint Contractures
3167,Joint National Committee
3168,Joint effusion
3169,Joint examination
3170,Joint space narrowing
3171,Jonathan R. Carapetis
3172,Jouppila P
3173,Jowett CR
3174,Jugular venous distention
3175,Jugular venous pressure
3176,Jugular venous pulse
3177,Juvenile idiopathic arthritis
3178,Juxta-articular demineralization
3179,K pneumoniae
3180,K+
3181,KAL 1
3182,KCl
3183,KH
3184,KISS1
3185,KISS1R
3186,KRAS mutations
3187,KSHV
3188,KUB
3189,Kamaoui I
3190,Kan W
3191,Kanter D
3192,Kao HA
3193,Kaposi sarcoma
3194,Kaposi’s sarcoma
3195,Kappos L
3196,Karbanr
3197,Karlsson
3198,Karlsson B
3199,Kasarskis EJ
3200,Katz AI
3201,Katz JN
3202,Kawasaki Disease
3203,Kawasaki disease
3204,Kayser-Fleischer ring
3205,Kearns-Sayre syndrome
3206,Kehr's sign
3207,Kennedy RD
3208,Keratin
3209,Keratoconjunctivitis
3210,Keratoconjunctivitis sicca
3211,Kerley lines
3212,Ketamine
3213,Ketone bodies
3214,Ketone body
3215,Khalil A
3216,Khan
3217,Khan KS
3218,Khoury JC
3219,Khoury R
3220,Kidney
3221,Kidney cancer
3222,Kidney disease
3223,Kidney injury
3224,Kidney stones
3225,Kidneys
3226,Kikiros CS
3227,Kilian A
3228,Kim B
3229,Kim HK
3230,Kim YJ
3231,Kimmel
3232,King RB
3233,Kinsella
3234,Kirsch C.F
3235,Kirwan
3236,Kisanuki Y.Y
3237,Kitano M
3238,Klebsiella
3239,Klebsiella granulomatis
3240,Klebsiella pneumoniae
3241,Kleihauer-Betke acid elution test
3242,Kleihauer-Betke test
3243,Klein C
3244,Klok FA
3245,Klungs0yr K
3246,Knee
3247,Knee effusion
3248,Knuppel R
3249,Kodama
3250,Kogan A
3251,Koilonychia
3252,Kok M
3253,Komi J
3254,Konig H
3255,Kool M
3256,Koszinowski
3257,Kotchen
3258,Kotoula
3259,Kovanen N
3260,Krabbe disease
3261,Kriplani
3262,Kristensen
3263,Kruckenberg tumors
3264,Krukenberg tumor
3265,Kucharcyzk A
3266,Kuppens SM
3267,Kuriya
3268,Kurver PH
3269,Kussmaul respirations
3270,Kussmaul's sign
3271,Kwashiorkor
3272,Kwast BE
3273,Kwatra
3274,L
3275,L. monocytogenes
3276,L. pneumophila
3277,L/S ratio
3278,LA enlargement
3279,LBBB
3280,LCMV
3281,LDH
3282,LDH/serum LDH ratio
3283,LDL
3284,LDL cholesterol
3285,LDL-C
3286,LEOPARD
3287,LES
3288,LES characteristics
3289,LGA
3290,LH
3291,LMP
3292,LMWH
3293,LOE
3294,LP
3295,LPS
3296,LR
3297,LT
3298,LTA4
3299,LTB4
3300,LTB4 (BLT1 and BLT2) receptors
3301,LTC4
3302,LTC4/LTD4 (cysLT1 and cysLT2) receptors
3303,LTD4
3304,LTE4
3305,LV dilatation
3306,LV dysfunction
3307,LV endocardial fibroelastosis
3308,LV hypertrophy
3309,LV hypoplasia
3310,LVOT
3311,Labial adhesions
3312,Labor
3313,Laboratory testing
3314,Laboratory tests
3315,Labored breathing
3316,Labs
3317,Lactam ring
3318,Lactate dehydrogenase
3319,Lactose-free diet
3320,Ladd's bands
3321,Lake M
3322,Lambrecht B.N
3323,Lamotrigine
3324,Lamrani YA
3325,Lancet
3326,Lancet Neurol
3327,Landau-Kleffner syndrome
3328,Langerhans’ cells
3329,Langman's Medical Embryology
3330,Laopaiboon M
3331,Laparoscopic approach
3332,Laparoscopy
3333,Laparotomy
3334,Lappen JR
3335,Larche
3336,Large-for-GA infant
3337,Larsen B
3338,Laryngeal cancer
3339,Laryngospasm
3340,Last meal
3341,Latanoprost
3342,Late night salivary cortisol level
3343,Late systolic murmur
3344,Lateral
3345,Lateral Geniculate
3346,Lateral aortic nodes
3347,Latin America
3348,Laube
3349,Lauderdale OS
3350,Laurence-Moon-Bardet-Retinal degeneration
3351,Lauwereyns
3352,Lawson CC
3353,Lazarus JH
3354,Lazda E
3355,Lazzarotto T
3356,Lead intoxication
3357,Lead pipe colon
3358,Lean body mass
3359,LearningRadiology.com
3360,Lecithin
3361,Lecithin/sphingomyelin (L/S) ratio
3362,Lecithin/sphingomyelin ratio
3363,Lee SS
3364,Leet
3365,Leflunomide
3366,Left atrial
3367,Left atrial myxoma
3368,Left atrium
3369,Left lateral recumbent position
3370,Left sternal border
3371,Left ventricle
3372,Left ventricular dysfunction
3373,Left ventricular enlargement
3374,Left ventricular function
3375,Left ventricular outflow tract (LVOT
3376,Left-to-right shunting
3377,Leg
3378,Legg-Calve-Perthes disease
3379,Legionella spp
3380,Legionnaires' disease
3381,Legrand
3382,Leigh disease
3383,Leiomyomas
3384,Lelunomide
3385,Lemery O
3386,Length
3387,Lennox CE
3388,Lennox-Gastaut syndrome
3389,Lens
3390,Lensing A W
3391,Leone
3392,Leopold’s maneuvers
3393,Leriche's syndrome
3394,Lesch-Nyhan syndrome
3395,Lesion
3396,Lesions
3397,Letters
3398,Leucovorin
3399,Leukemia
3400,Leukocyte esterase
3401,Leukocytes
3402,Leukocytosis
3403,Leukopenia
3404,Leukoplakia
3405,Leunig M
3406,Leuprolide
3407,Levetiracetam
3408,Levodopa
3409,Levodopa/carbidopa intestinal gel
3410,Levodopa/dopamine agonist/COMT Inhibitor/MAO-B Inhibitor
3411,Levomilnacipran ER
3412,Levothyroxine
3413,Levoﬂoxacin
3414,Lewin A
3415,Lewy body dementia
3416,Lewy body disease
3417,Lewy body disorders
3418,Lexow K
3419,Leydig
3420,Lhermitte
3421,Liang L
3422,Liang R
3423,Liao AW
3424,Libido
3425,Lichen sclerosus
3426,Liddle’s syndrome
3427,Lidocaine
3428,Lidocaine jelly
3429,Life insurance companies
3430,Ligament deformations
3431,Ligament of Struthers
3432,Ligament of Treitz
3433,Ligament of the head of the femur
3434,Ligaments
3435,Ligands
3436,Ligation
3437,Light
3438,Lillibridge M
3439,Lim R
3440,Limbs
3441,Lin
3442,Lin K
3443,Lin Y
3444,Lincoln TL
3445,Lind
3446,Lind T
3447,Lindenburg IT
3448,Lindenskov PH
3449,Linder I
3450,Lindheimer MD
3451,Lindqvist PG
3452,Lindsey A W
3453,Lindsey JW
3454,Linezolid
3455,Lipase
3456,Lipoprotein (a
3457,Lippi G
3458,Lippincott Williams & Wilkins
3459,Liquid stool
3460,Lisinopril
3461,Lispro
3462,Listeria
3463,Listeria infections
3464,Listeria monocytogenes
3465,Lithium
3466,Liu J
3467,Liu LY
3468,Liu X
3469,Liur
3470,Liver
3471,Liver biopsy
3472,Liver cancer
3473,Liver cirrhosis
3474,Liver dysfunction
3475,Liver failure
3476,Liver function
3477,Liver function tests
3478,Liver phosphorylase deficiency
3479,Liver resection
3480,Liver transplantation
3481,Lloyd KCK
3482,Loane M
3483,Lobar consolidation
3484,Lobato RD
3485,Local anesthesia
3486,Local soft tissue development
3487,Location
3488,Loder RT
3489,Loeys-Dietz syndrome
3490,Logallo
3491,Long bones
3492,Long philtrum
3493,Long-
3494,Long-bone fractures
3495,Longitudinal presentation
3496,Longus tendons
3497,Lovastatin
3498,Low SES
3499,Low back pain
3500,Low heart rate
3501,Low urine specific gravity
3502,Low-dose dexamethasone suppression test
3503,Low-dose unfractionated heparin
3504,Low-molecular-weight heparin
3505,Low-set ears
3506,Lowe L
3507,Lower Urinary Tract Symptoms
3508,Lower brainstem
3509,Lower brainstem (reticulospinal
3510,Lower extremities
3511,Lower extremity reflexes
3512,Lower gastrointestinal endoscopy
3513,Lower urinary tract symptoms
3514,Lp(a
3515,Lucas
3516,Luewan
3517,Lugol's solution
3518,Lumbar puncture
3519,Lumbar spine
3520,Lumbar vertebrae
3521,Lumbers ER
3522,Lumbiganon P
3523,Lung
3524,Lung aeration
3525,Lung cancer
3526,Lung disease
3527,Lung liquid clearance
3528,Lung volumes
3529,Lung volumes in the interpretation of pulmonary function tests
3530,Lungs
3531,Luteinizing hormone
3532,Lydic R
3533,Lydon-Rochelle M
3534,Lye S
3535,Lyme disease
3536,Lyme titer
3537,Lymph node
3538,Lymphadenopathy
3539,Lymphocyte numbers
3540,Lymphocytes
3541,Lymphocytic depletion
3542,Lymphocytic predominance
3543,Lymphocytosis
3544,Lymphoma
3545,Lymphoproliferation syndromes
3546,Lynn N
3547,Lyons J
3548,Lysis of adhesions
3549,L’activité cerebralé au cours du sommeil et de la narcose
3550,M
3551,M protein
3552,M proteins M1
3553,M-protein
3554,M. pneumoniae
3555,M. tuberculosis
3556,M.E
3557,M0
3558,M1
3559,M2
3560,MAI
3561,MALDI-TOF mass spectrometry
3562,MALT (Mucosa-associated lymphoid tissue
3563,MAO-B inhibitors
3564,MAOIs
3565,MAST
3566,MBBS
3567,MCHC
3568,MCI
3569,MCP
3570,MCP arthroplasty
3571,MCP joint hypertrophy
3572,MCP joints
3573,MCV
3574,MD
3575,MDR gene
3576,MEN
3577,MEN 1
3578,MEN 1 syndrome
3579,MEN 1 type
3580,MEN 1 type syndrome
3581,MEN 2
3582,MEN 2 syndrome
3583,MEN 2 type
3584,MEN 2 type syndrome
3585,MEN syndrome
3586,MEN type 1
3587,MEN type 1 syndrome
3588,MEN type 2
3589,MEN type 2 syndrome
3590,MEN1
3591,MGUS
3592,MHC
3593,MHC molecules
3594,MHC-mismatched transplantation
3595,MI
3596,MIP
3597,MMSE
3598,MMWR
3599,MOEWS
3600,MPGN
3601,MPs
3602,MR
3603,MR Imaging
3604,MR antagonist
3605,MR antagonist treatment
3606,MRA
3607,MRCP (UK
3608,MRI
3609,MRI scan
3610,MRI scans
3611,MRSA
3612,MS
3613,MSU
3614,MTC
3615,MW
3616,Maaroui M
3617,Macedo M
3618,Macfie AG
3619,Machado-Joseph disease
3620,Macharey G
3621,Macrophages
3622,Macules
3623,Maculopapular rash
3624,Madero R
3625,Madsen
3626,Magee-Women's Hospital
3627,Magides D
3628,Magnesium
3629,Magnetic resonance imaging
3630,Magnetic resonance imaging (MRI
3631,Magro-Malosso ER
3632,Mahan ST
3633,Mahar AT
3634,Mahendru A
3635,Maintenance
3636,Maisonneuve E
3637,Majed BH
3638,Major CA
3639,Major depressive disorder
3640,Mak
3641,Malabsorption
3642,Malaise
3643,Malar flush
3644,Malaria
3645,Malarone
3646,Maldescent
3647,Male Gender
3648,Male circumcision
3649,Male gender
3650,Malessy MJ
3651,Malia R
3652,Malignancies
3653,Malignancy
3654,Malignant syndromes
3655,Malin GL
3656,Mallory-Weiss tear
3657,Maltese crosses
3658,Management of pain crisis
3659,Mandell
3660,Maneuver
3661,Mania
3662,Mannose-binding lectin (MBl
3663,Manometer
3664,Manual
3665,Manual of Clinical Laboratory Immunology
3666,Marchiafava-Bignami disease
3667,Marcus PS
3668,Marfan syndrome
3669,Marfan's syndrome
3670,Marfan’s syndrome
3671,Marrow
3672,Marrow fibrosis
3673,Marrow smears
3674,Martha S. Nolte Kennedy
3675,Martin Araquez A
3676,Martinez-Biarge M
3677,Marum
3678,Marzouk P
3679,Masculinization
3680,Mask
3681,Massachusetts
3682,Mastoid air cells
3683,Mastoid process
3684,Matchbook
3685,Maternal Anti-Rh IgG Antibodies
3686,Maternal pelvis
3687,Maternal temperature
3688,Mattis
3689,Mauriac syndrome
3690,Mayer PR
3691,Mayor
3692,Mbori-Ngacha
3693,McAdams M
3694,McArdle disease
3695,McCune-Albright
3696,McDonald SJ
3697,McDonald WI
3698,McEvoy CT
3699,McFadden
3700,McGill University Health Center
3701,McGraw-Hill
3702,McManis PG
3703,Mcintire DO
3704,Mean arterial pressure
3705,Mechanical ventilation
3706,Mechanism of diarrhea
3707,Mechanism of injury
3708,Mechanisms
3709,Mechanisms of actions of inhaled anesthetics
3710,Meckel diverticulum
3711,Meconium Aspiration
3712,Meconium aspiration
3713,Meconium ileus
3714,Med
3715,Med J Aust
3716,Medcalf KE
3717,Medendorp V
3718,Median Nerve
3719,Mediastinum
3720,Medicaid recipients
3721,Medical Condition
3722,Medicare
3723,Medication
3724,Medications
3725,Medications that slow GI motility
3726,Medici
3727,Medicine
3728,Medicine (Baltimore
3729,Mediterr J Hematol Infect Dis
3730,Medullary cavity
3731,Megaloblastic anemia
3732,Megalocornea
3733,Meguiar RV
3734,Meissner's plexus
3735,Melamed N
3736,Men
3737,Menarche
3738,Meng Q
3739,Mening
3740,Meningeal biopsy
3741,Meningeal gliomatosis
3742,Meningeal inflammation
3743,Meningeal melanoma
3744,Meningeal sarcoma
3745,Meningeal tumor
3746,Meningismus
3747,Meningitis
3748,Meningococcal conjugate vaccines
3749,Meningococcemia
3750,Meningoencephalitis
3751,Meniscus
3752,Menstrual dysfunction
3753,Menstrual period
3754,Mental status
3755,Mental status assessment
3756,Mental status changes
3757,Menticoglou S
3758,Mercer BM
3759,Mesalamine
3760,Mesencephalic–diencephalic mechanisms
3761,Messenger RNA
3762,Mesulam MM
3763,Metab
3764,Metabolic
3765,Metabolic Abnormalities
3766,Metabolic abnormalities
3767,Metabolic acidosis
3768,Metabolic disease
3769,Metabolic fuel
3770,Metabolic pathways
3771,Metabolism
3772,Metaphyseal corner fractures
3773,Metaphyses
3774,Metastases
3775,Metastasis
3776,Metastatic potential
3777,Metformin
3778,Methicillin-resistant Staphylococcus aureus
3779,Methimazole
3780,Method of assessing gestational age
3781,Methotrexate
3782,Methylphenidate
3783,Methylxanthines
3784,Metoprolol
3785,Metronidazole
3786,Mexiletine
3787,Mg
3788,Mg2+
3789,Michael A. Rogawski
3790,Microbes
3791,Microcytic RBCs
3792,Microcytic anemia
3793,Micrognathia
3794,Microorganism
3795,Microphallus
3796,Microphthalmia
3797,Microscopic hematuria
3798,Midarm muscle circumference
3799,Middle East respiratory syndrome
3800,Middle East respiratory syndrome coronavirus
3801,Middle ear
3802,Middleton P
3803,Midgut malrotation
3804,Midgut volvulus
3805,Midpregnancy Cervical Length
3806,Midsystolic click
3807,Miesen D
3808,Migraine
3809,Migraines
3810,Mild-to-moderate hemolytic anemia
3811,Millar
3812,Miller KW
3813,Miller RG
3814,Milrinone
3815,Minderhound JM
3816,Mineral
3817,Mineralocorticoid deficiency
3818,Mini-Mental State Examination
3819,Miscarriage
3820,Mississippi
3821,Mitochondrial cytochrome c
3822,Mitochondrial function
3823,Mitochondrial inheritance
3824,Mitral Valve
3825,Mitral Valve Prolapse Syndrome
3826,Mitral leaflets
3827,Mitral regurgitation
3828,Mitral stenosis
3829,Mitral valve
3830,Mitral valve disease
3831,Mitral valve prolapse
3832,Mixed cellularity
3833,Mixed venous oxygen saturation
3834,MoCA
3835,Mol Genet Metab
3836,Mol Pharmacol
3837,Molecular
3838,Molecular pathways
3839,Mollaret P
3840,Molnar C
3841,Monoarticular joint pain
