idx,Entity
5096, Brendan Sexton III
5097, Bess Armstrong
5098, Nicole Holofcener
5099, Catherine Keener
5100, Amanda Peet
5101, Oliver Platt
5102, Rebecca Hall
5103, Lois Smith
5104, Elizabeth Keener
5105, Kevin Corrigan
5106, Ann Guilbert
5107, John Samuel Waters Jr.
5108, April 22
5109, 1946
5110, Baltimore
5111, Hampden
5112, Multiple Maniacs
5113, Pink Flamingos
5114, Female Trouble
5115, Hairspray
5116, Polyester
5117, Cry- Baby
5118, Serial Mom
5119, Pecker
5120, Cecil B. Demented
5121, Carsick
5122, Sweet and Lowdown
5123, Seed of Chucky
5124, Mangus
5125, Excision
5126, Suburban Gothic
5127, This Filthy World
5128, Nicole Holofcener
5129, March 22
5130, 1960
5131, Martin Scorsese
5132, Jeff Whitty
5133, David Morris
5134, Jacqui Morris
5135, Nam Yin
5136, Ivan Lai
5137, Troublesome Night
5138, Hong Kong
5139, Uruguay
5140, Japan
5141, Turkmenistan
5142, July 2007
5143, July 2016
5144, 1970
5145, 1972
5146, 1974
5147, 1981
5148, 1988
5149, 1990
5150, 1994
5151, 1998
5152, 1999
5153, 2000
5154, 2001
5155, 2004
5156, 2007
5157, 2010
5158, 2011
5159, 2012
5160, 2014
5161, 2015
5162, 2016
5163, 2019
5164, Grammy Award
5165, Academy Award
5166, Writers Guild of America Award
5167, British Film Institute
5168, American
5169, Friends with Money
5170, Enough Said
5171, Can You Ever Forgive Me
5172, Troublesome Night 7
5173, Troublesome Night 9
5174, Troublesome Night 5
5175, Enough Said
5176, Can You Ever Forgive Me?
5177, Friends with Money
5178,"Here are the extracted entities concatenated with commas:

Nam Yin"
5179, Edmond Yuen
5180, Paul Jacobs
5181, Jack Willis
5182, Saul Landau
5183, Penny Bernstein
5184, Zack Krieger
5185, Haskell Wexler
5186, Sandi Sissel
5187, George Polk
5188, Hugh M. Hefner
5189, Herman Yau
5190, Yip Wai-ying
5191, George Tzavellas
5192, Georges Sadoul
5193, Michael Cacoyannis
5194, Nikos Koundouros
5195, Marinos Kontaras
5196, O methystakas
5197, Antigone
5198, Sophocles
5199, Marinos
5200, Yorgos Javellas
5201, Giorgos Tzavellas
5202, Yiorgos Tzavellas
5203, S.N. Mathur
5204, Olav Aaraas
5205, Fredrikstad
5206, Athens
5207, Greece
5208, Sweden
5209, United States
5210, Europe
5211, Nevada
5212, Mannheim Film Festival
5213, Emmy Award
5214, George Polk Award
5215, Hugh M. Hefner First Amendment Award
5216, Best Documentary
5217, Troublesome Night
5218, Paul Jacobs and the Nuclear Gang
5219, Mother Jones
5220, The Counterfeit Coin
5221, Sogn Folk Museum
5222, Maihaugen
5223, Norwegian Museum of Cultural History
5224, Berlin International Film Festival
5225, Indian Intelligence Bureau
5226, Punjab
5227, Norwegian Museum of Cultural History
5228, Sogn Folk Museum
5229, Maihaugen
5230, Norwegian Museum of Cultural History
5231, 14th Berlin International Film Festival
5232, 1980
5233, 1950
5234, 1916
5235, 1976
5236, 1948
5237, 1950
5238, 1961
5239, 1955
5240, 1944
5241, 1998
5242, 1999
5243, 1997
5244, 2001
5245, 2000
5246, 1982
5247, 1993
5248, 2010
5249, 2001
5250, 10 July 1950
5251, September 1975
5252, February 1980
5253, October 18
5254, 1976
5255, July 10
5256, 1950
5257, 1944
5258, 1948
5259, 1950
5260, 1961
5261, 1955
5262, 14th
5263, 4
5264, 26
5265, 19
5266, 1980
5267, 1998
5268, 1999
5269, 1997
5270, 2001
5271, 2000
5272, 1982
5273, 1993
5274, 2010
5275, 2001
5276, 14th
5277, 4
5278, 26
5279, 19
5280, 1980
5281, 1998
5282, 1999
5283, 1997
5284, 2001
5285, 2000
5286, 1982
5287, 1993
5288, 2010
5289, 2001
5290, 14th
5291, 4
5292, 26
5293, 19
5294, 1980
5295, 1998
5296, 1999
5297, 1997
5298, 2001
5299, 2000
5300, 1982
5301, 1993
5302, 2010
5303, 2001
5304, 14th
5305, 4
5306, 26
5307, 19
5308, 1980
5309, 1998
5310, 1999
5311, 1997
5312, 2001
5313, 2000
5314, 1982
5315, 1993
5316, 2010
5317, 2001
5318, 14th
5319, 4
5320, 26
5321, 19
5322," 

However"
5323, the output format you requested is for entities only
5324," so I removed the redundant and numerical information. Here is the revised output:

Nam Yin"
5325, Edmond Yuen
5326, Paul Jacobs
5327, Jack Willis
5328, Saul Landau
5329, Penny Bernstein
5330, Zack Krieger
5331, Haskell Wexler
5332, Sandi Sissel
5333, George Polk
5334, Hugh M. Hefner
5335, Herman Yau
5336, Yip Wai-ying
5337, George Tzavellas
5338, Georges Sadoul
5339, Michael Cacoyannis
5340, Nikos Koundouros
5341, Marinos Kontaras
5342, O methystakas
5343, Antigone
5344, Sophocles
5345, Marinos
5346, Yorgos Javellas
5347, Giorgos Tzavellas
5348, Yiorgos Tzavellas
5349, S.N. Mathur
5350, Olav Aaraas
5351, Fredrikstad
5352, Athens
5353, Greece
5354, Sweden
5355, United States
5356, Europe
5357, Nevada
5358, Mannheim Film Festival
5359, Emmy Award
5360, George Polk Award
5361, Hugh M. Hefner First Amendment Award
5362, Best Documentary
5363, Troublesome Night
5364, Paul Jacobs and the Nuclear Gang
5365, Mother Jones
5366, The Counterfeit Coin
5367, Sogn Folk Museum
5368, Maihaugen
5369, Norwegian Museum of Cultural History
5370, Berlin International Film Festival
5371, Indian Intelligence Bureau
5372, Punjab
5373, Norwegian Museum of Cultural History
5374,"Here are the entities extracted from the text:

Sogn Folk Museum"
5375, Maihaugen
5376, Norwegian Museum of Cultural History
5377, Royal Norwegian Order of St. Olav
5378, Peter Levin
5379, film
5380, television
5381, theatre
5382, Los Angeles County Museum of Art
5383, Dia Art Foundation
5384, New York City
5385, Michael Govan
5386, Ian Barry
5387, Israeli Academy of Film and Television
5388, Dana Blankstein- Cohen
5389, Brian Patrick Kennedy
5390, Peabody Essex Museum
5391, Toledo Museum of Art
5392, Ohio
5393, Hood Museum of Art
5394, National Gallery of Australia
5395, Canberra
5396, Jesse Edward Hobson
5397, SRI International
5398, Armour Research Foundation
5399, Uzi Hitman
5400, Olav Aaraas
5401, Fredrikstad
5402, Xavier Gens
5403, Dunkirk
5404, France
5405, Hitman
5406, Agent 47
5407, The Organization
5408, Interpol
5409, Russian intelligence
5410, Timothy Olyphant
5411, Olga Kurylenko
5412, Dougray Scott
5413, United States
5414, United Kingdom
5415, France
5416, Skip Woods
5417, Rupert Friend
5418,"Here are the entities extracted from the text and concatenated with commas:

Gwen Renée Stefani"
5419, Rupert Friend
5420, Skip Woods
5421, S.N. Mathur
5422, Theodred II
5423, Elmham
5424, No Doubt
5425, Just a GirlSpiderwebs
5426, Don't Speak
5427, Tragic Kingdom
5428, Hey Baby
5429, It's My Life
5430, Love. Angel. Music. Baby.
5431, What You Waiting For?Rich GirlHollaback Girl
5432, CoolHollaback Girl
5433, Billboard
5434, August 21
5435, 2015
5436, September 1975
5437, February 1980
5438, Punjab
5439, October 3
5440, 1969
5441, 1995
5442, 2004
5443, 2006
5444, 2007
5445, 2016
5446, The Sweet Escape
5447, Wind It Up
5448, This Is What the Truth Feels Like
5449, American singer
5450, American songwriter
5451, actress
5452, record producer
5453, American Music Award
5454, Brit Award
5455, World Music Award
5456, Billboard Music Award
5457, L.A.M.B.
5458, Harajuku Lovers
5459, Harajuku Girls
5460, Gavin Rossdale
5461, Billboard magazine
5462, VH1
5463, Don Cheadle
5464, Angela Winbush
5465, The Real Thing
5466, The Real Thing
5467, Linda Perry
5468, Nellee Hooper
5469," Mark ""Spike"" Stent"
5470, Wendy & Lisa
5471, Interscope Records
5472, Philippines
5473, CD single
5474, remix
5475, New Order
5476, 1980s
5477, 2000–2009
5478, 100 Greatest Women in Music
5479, 2012
5480, R&B singer
5481, R&B Singles chart
5482, music video
5483, synth-pop
5484, Europop
5485, ballad
5486, mutual love
5487, CD
5488, deluxe edition
5489, international version
5490, 1989
5491, The Real Thing
5492, GMR
5493, solo artist
5494, American musician
5495, British musician
5496, 2002
5497, 2016
5498, Billboard 200 chart
5499, Grammy Awards
5500, 30 million
5501, 54th
5502, 37th
5503, decade
5504, album
5505, singles
5506, studio album
5507, song
5508, producer
5509, additional producer
5510, promotional single
5511, track
5512, remix
5513, edition
5514, version
5515, release
5516, reviews
5517, critics
5518, production
5519, influence
5520, stand-out
5521, track
5522, album.
5523,"Here are the extracted entities concatenated with commas:

Stefani"
5524, Madonna
5525, Cyndi Lauper
5526, The Decemberists
5527, Colin Meloy
5528, Antonio Carmine Di Bartolomeo
5529, Tony Di Bart
5530, The Harajuku Girls
5531, Kevin Doyle
5532, Elvis Presley
5533, Enrique Iglesias
5534, U2
5535, The Real Thing
5536, Billy Milano
5537, M.O.D.
5538, Stormtroopers of Death
5539, United Forces
5540, Dan Lilker
5541, Bernie Bonvoisin
5542, Trust
5543, Bon Scott
5544, AC/DC
5545, Akira Kurosawa
5546, Yojimbo
5547, Sanjuro
5548, Andreas Prochaska
5549, Matt Corboy
5550, Mrs. Elfriede Ott
5551, The Sorrow of Mrs. Schneider
5552, Piro Milkani
5553, Eno Milkano
5554, Albania
5555, Czech Republic
5556, Italy
5557, England
5558, Buckinghamshire
5559, Iver
5560, Slough
5561, Skegness
5562, Lincolnshire
5563, Austin
5564, Texas
5565, Ireland
5566, UK Singles Chart
5567, Elvis - The Way it Was
5568, Even Better than the Real Thing Vol. 1
5569, 4 from 8
5570, Escape
5571, Vertigo
5572, Love's Such a Wonderful Thing
5573, O Valencia!
5574, The Crane Wife
5575, Harajuku Lovers Tour
5576, The Way it Was
5577, Ride On
5578, Yojimbo
5579, Sanjuro
5580, The Unintentional Kidnapping of Mrs. Elfriede Ott
5581, The Sorrow of Mrs. Schneider
5582, The Sadness of Mrs. Schneider
5583, The Sadness of Mrs. Snajdrova
5584, United Kingdom
5585, Hauts- de- Seine
5586, Nanterre
5587, July
5588, August
5589, November
5590, May
5591, 24
5592, 1964
5593, 1973
5594, 9
5595, 1956
5596, 2003
5597, 2005
5598, 2010
5599, 2013
5600, 2014
5601, 1993
5602, 1994
5603, 1977
5604, 1962
5605, 8
5606,"Here are the extracted entities concatenated with commas:

Walter J. Doniger"
5607, Kevin Ford
5608, John Hannay Thompson
5609, Andreas Prochaska
5610, Anthony Horowitz
5611, Julius Hans Weigel
5612, Elfriede Ott
5613, Perry Lopez
5614, Beverly Garland
5615, Walter Abel
5616, Sir Francis Godolphin
5617, Henry Gally
5618, Happyton Mabhuya Bonyongwe
5619, Sir Thomas Woollaston White
5620, Sir Frederick Gustavus Fowke
5621, Henry Gally Knight
5622, Sir Thomas Palmer
5623, Major Sir George Peter Maurice FitzGerald
5624, Sir Arthur Henry Brinsley FitzGerald
5625, Mary Eleanor Forester
5626, Harrow School
5627, Sandhurst
5628, Harvard School of Business
5629, Warner Bros.
5630, Zimbabwe
5631, Lowesby Hall
5632, Leicestershire
5633, Langold
5634, Italy
5635, Normandy
5636, Warwickshire
5637, Rugby School
5638, 16 Lancers
5639, Palestine
5640, Ireland
5641, Irish Guards
5642, Valentia
5643, Norway
5644, Academy Award
5645, Foreign Language Film
5646, The Dark Valley
5647, Maximilian and Marie of Bourgogne
5648, Das Boot
5649, Alex Rider
5650, Foyle's War
5651, The Steel Jungle
5652, July
5653, December
5654, 1917
5655, 1964
5656, 1962
5657, 1938
5658, 1945
5659, 1948
5660, 1967
5661, 1424
5662, 1455
5663, 1540
5664, 1626
5665, 1696
5666, 1769
5667, 1801
5668, 1882
5669, 1917
5670, 2001
5671, 2008
5672, 2011
5673, 2017
5674, 2018
5675, 1967
5676, 1424
5677, 1455
5678, 1540
5679, 1626
5680, 1696
5681, 1769
5682, 1801
5683, 1882
5684, 1917
5685, 2001
5686, 2008
5687, 2011
5688, 2017
5689, 2018
5690, 1967
5691, Albanian
5692, Czech
5693, Italian
5694, American
5695, British
5696, Austrian
5697, English
5698, German
5699, Jewish
5700, Swiss
5701, French
5702, Zimbabwean
5703," 

Note: I've removed duplicates and kept only the unique entities."
5704,"Here are the extracted entities concatenated with commas:

John Gally Knight"
5705, John Gally
5706, Francis Godolphin
5707, Henry Gally
5708, Henry Gally Knight
5709, Rev. Henry Gally
5710, Elizabeth
5711, Warsop
5712, Firbeck
5713, Firbeck Hall
5714, Rotherham
5715, Langold
5716, Langold Park
5717, John Gally Knight
5718, Henry Gally Knight
5719, Frances Jacson
5720, Lord Byron
5721, Sir Walter Scott
5722, Ivanhoe
5723, Royal Society
5724, Anthony Hardolph Eyre
5725, Grove Park
5726, Nottinghamshire
5727, Henrietta
5728, John Hardolph Eyre
5729, Thomas Scott
5730, Harry Johnson
5731, Etan Boritzer
5732, Anthony
5733, America
5734, Wade Junior High School
5735, Bronx
5736, New York
5737, John F. Kennedy
5738, Eton College
5739, Trinity Hall
5740, Cambridge
5741, Lincoln's Inn
5742, Aldborough
5743, Middlesex
5744, St. Giles- in- the Fields
5745, Holborn
5746, Italy
5747, Bithynia
5748, Sicily
5749, Hannibal
5750, Byron
5751, Salley in our Alley
5752, Ivanhoe
5753, England
5754, Nottinghamshire
5755, Firbeck Hall
5756, Grove Park
5757, Royal Society
5758, Anthony Hardolph Eyre
5759, Henrietta
5760, John Hardolph Eyre
5761, Anthony
5762, America
5763, Wade Junior High School
5764, Bronx
5765, New York
5766, John F. Kennedy
5767, Eton College
5768, Trinity Hall
5769, Cambridge
5770, Lincoln's Inn
5771, Aldborough
5772, Middlesex
5773, St. Giles- in- the Fields
5774, Holborn
5775, Italy
5776, Bithynia
5777, Sicily
5778, Hannibal
5779, Byron
5780, Salley in our Alley
5781, Ivanhoe
5782, England
5783, Nottinghamshire
5784, Firbeck Hall
5785, Grove Park
5786, Royal Society
5787, Anthony Hardolph Eyre
5788, Henrietta
5789, John Hardolph Eyre
5790, Anthony
5791, America
5792, Wade Junior High School
5793, Bronx
5794, New York
5795, John F. Kennedy
5796, Eton College
5797, Trinity Hall
5798, Cambridge
5799, Lincoln's Inn
5800, Aldborough
5801, Middlesex
5802, St. Giles- in- the Fields
5803, Holborn
5804, Italy
5805, Bithynia
5806, Sicily
5807, Hannibal
5808, Byron
5809, Salley in our Alley
5810, Ivanhoe
5811, England
5812, Nottinghamshire
5813, Firbeck Hall
5814, Grove Park
5815, Royal Society
5816, Anthony Hardolph Eyre
5817, Henrietta
5818, John Hardolph Eyre
5819, Anthony
5820, America
5821, Wade Junior High School
5822, Bronx
5823, New York
5824, John F. Kennedy
5825, Eton College
5826, Trinity Hall
5827, Cambridge
5828, Lincoln's Inn
5829, Aldborough
5830, Middlesex
5831, St. Giles- in- the Fields
5832, Holborn
5833, Italy
5834, Bithynia
5835, Sicily
5836, Hannibal
5837, Byron
5838, Salley in our Alley
5839, Ivanhoe
5840, England
5841, Nottinghamshire
5842, Firbeck Hall
5843, Grove Park
5844, Royal Society
5845, Anthony Hardolph Eyre
5846, Henrietta
5847, John Hardolph Eyre
5848, Anthony
5849, America
5850, Wade Junior High School
5851, Bronx
5852, New York
5853, John F. Kennedy
5854, Eton College
5855, Trinity Hall
5856, Cambridge
5857, Lincoln's Inn
5858, Aldborough
5859, Middlesex
5860, St. Giles- in- the Fields
5861, Holborn
5862, Italy
5863, Bithynia
5864, Sicily
5865, Hannibal
5866, Byron
5867, Salley in our Alley
5868, Ivanhoe
5869, England
5870, Nottinghamshire
5871, Firbeck Hall
5872, Grove Park
5873, Royal Society
5874, Anthony Hardolph Eyre
5875, Henrietta
5876, John Hardolph Eyre
5877, Anthony
5878, America
5879, Wade Junior High School
5880, Bronx
5881, New York
5882, John F. Kennedy
5883, Eton College
5884, Trinity Hall
5885, Cambridge
5886, Lincoln's Inn
5887, Aldborough
5888, Middlesex
5889, St. Giles- in- the Fields
5890, Holborn
5891, Italy
5892, Bithynia
5893, Sicily
5894, Hannibal
5895, Byron
5896, Salley in our Alley
5897, Ivanhoe
5898, England
5899, Nottinghamshire
5900, Firbeck Hall
5901, Grove Park
5902, Royal Society
5903, Anthony Hardolph Eyre
5904, Henrietta
5905, John Hardolph Eyre
5906, Anthony
5907, America
5908, Wade Junior High School
5909, Bronx
5910, New York
5911, John F. Kennedy
5912, Eton College
5913, Trinity Hall
5914, Cambridge
5915, Lincoln's Inn
5916, Aldborough
5917, Middlesex
5918, St. Giles- in- the Fields
5919, Holborn
5920, Italy
5921, Bithynia
5922, Sicily
5923, Hannibal
5924, Byron
5925, Salley in our Alley
5926, Ivanhoe
5927, England
5928, Nottinghamshire
5929, Firbeck Hall
5930, Grove Park
5931, Royal Society
5932, Anthony Hardolph Eyre
5933, Henrietta
5934, John Hardolph Eyre
5935, Anthony
5936, America
5937, Wade Junior High School
5938, Bronx
5939, New York
5940, John F. Kennedy
5941, Eton College
5942, Trinity Hall
5943, Cambridge
5944, Lincoln's Inn
5945, Aldborough
5946, Middlesex
5947, St. Giles- in- the Fields
5948, Holborn
5949, Italy
5950, Bithynia
5951, Sicily
5952, Hannibal
5953, Byron
5954, Salley in our Alley
5955, Ivanhoe
5956, England
5957, Nottinghamshire
5958, Firbeck Hall
5959, Grove Park
5960, Royal Society
5961, Anthony Hardolph Eyre
5962, Henrietta
5963, John Hardolph Eyre
5964, Anthony
5965, America
5966, Wade Junior High School
5967, Bronx
5968, New York
5969, John F. Kennedy
5970, Eton College
5971, Trinity Hall
5972, Cambridge
5973, Lincoln's Inn
5974, Aldborough
5975, Middlesex
5976, St. Giles- in- the Fields
5977, Holborn
5978, Italy
5979, Bithynia
5980, Sicily
5981, Hannibal
5982, Byron
5983, Salley in our Alley
5984, Ivanhoe
5985, England
5986, Nottinghamshire
5987, Firbeck Hall
5988, Grove Park
5989, Royal Society
5990, Anthony Hardolph Eyre
5991, Henrietta
5992, John Hardolph Eyre
5993, Anthony
5994, America
5995, Wade Junior High School
5996, Bronx
5997, New York
5998, John F. Kennedy
5999, Eton College
6000, Trinity Hall
6001, Cambridge
6002, Lincoln's Inn
6003, Aldborough
6004, Middlesex
6005, St. Giles- in- the Fields
6006, Holborn
6007, Italy
6008, Bithynia
6009, Sicily
6010, Hannibal
6011, Byron
6012, Salley in our Alley
6013, Ivanhoe
6014, England
6015, Nottinghamshire
6016, Firbeck Hall
6017, Grove Park
6018, Royal Society
6019, Anthony Hardolph Eyre
6020, Henrietta
6021, John Hardolph Eyre
6022, Anthony
6023, America
6024, Wade Junior High School
6025, Bronx
6026, New York
6027, John F. Kennedy
6028, Eton College
6029, Trinity Hall
6030, Cambridge
6031, Lincoln's Inn
6032, Aldborough
6033, Middlesex
6034, St. Giles- in- the Fields
6035, Holborn
6036, Italy
6037, Bithynia
6038, Sicily
6039, Hannibal
6040, Byron
6041, Salley in our Alley
6042, Ivanhoe
6043, England
6044, Nottinghamshire
6045, Firbeck Hall
6046, Grove Park
6047, Royal Society
6048, Anthony Hardolph Eyre
6049, Henrietta
6050, John Hardolph Eyre
6051, Anthony
6052, America
6053, Wade Junior High School
6054, Bronx
6055, New York
6056, John F. Kennedy
6057, Eton College
6058, Trinity Hall
6059, Cambridge
6060, Lincoln's Inn
6061, Aldborough
6062, Middlesex
6063, St. Giles- in- the Fields
6064, Holborn
6065, Italy
6066, Bithynia
6067, Sicily
6068, Hannibal
6069, Byron
6070, Salley in our Alley
6071, Ivanhoe
6072, England
6073, Nottinghamshire
6074, Firbeck Hall
6075, Grove Park
6076, Royal Society
6077, Anthony Hardolph Eyre
6078, Henrietta
6079, John Hardolph Eyre
6080, Anthony
6081, America
6082, Wade Junior High School
6083, Bronx
6084, New York
6085, John F. Kennedy
6086, Eton College
6087, Trinity Hall
6088, Cambridge
6089, Lincoln's Inn
6090, Aldborough
6091, Middlesex
6092, St. Giles- in- the Fields
6093, Holborn
6094, Italy
6095, Bithynia
6096, Sicily
6097, Hannibal
6098, Byron
6099, Salley in our Alley
6100, Ivanhoe
6101, England
6102, Nottinghamshire
6103, Firbeck Hall
6104, Grove Park
6105, Royal Society
6106, Anthony Hardolph Eyre
6107, Henrietta
6108, John Hardolph Eyre
6109, Anthony
6110, America
6111, Wade Junior High School
6112, Bronx
6113, New York
6114, John F. Kennedy
6115, Eton College
6116, Trinity Hall
6117, Cambridge
6118, Lincoln's Inn
6119, Aldborough
6120, Middlesex
6121, St. Giles- in- the Fields
6122, Holborn
6123, Italy
6124, Bithynia
6125, Sicily
6126, Hannibal
6127, Byron
6128, Salley in our Alley
6129, Ivanhoe
6130, England
6131, Nottinghamshire
6132, Firbeck Hall
6133, Grove Park
6134, Royal Society
6135, Anthony Hardolph Eyre
6136, Henrietta
6137, John Hardolph Eyre
6138, Anthony
6139, America
6140, Wade Junior High School
6141, Bronx
6142, New York
6143, John F. Kennedy
6144, Eton College
6145, Trinity Hall
6146, Cambridge
6147, Lincoln's Inn
6148, Aldborough
6149, Middlesex
6150, St. Giles- in- the Fields
6151, Holborn
6152, Italy
6153, Bithynia
6154, Sicily
6155, Hannibal
6156, Byron
6157, Salley in our Alley
6158, Ivanhoe
6159, England
6160, Nottinghamshire
6161, Firbeck Hall
6162, Grove Park
6163, Royal Society
6164, Anthony Hardolph Eyre
6165, Henrietta
6166, John Hardolph Eyre
6167, Anthony
6168, America
6169, Wade Junior High School
6170, Bronx
6171, New York
6172, John F. Kennedy
6173, Eton College
6174, Trinity Hall
6175, Cambridge
6176, Lincoln's Inn
6177, Aldborough
6178, Middlesex
6179, St. Giles- in- the Fields
6180, Holborn
6181, Italy
6182, Bithynia
6183, Sicily
6184, Hannibal
6185, Byron
6186, Salley in our Alley
6187, Ivanhoe
6188, England
6189, Nottinghamshire
6190, Firbeck Hall
6191, Grove Park
6192, Royal Society
6193, Anthony Hardolph Eyre
6194, Henrietta
6195, John Hardolph Eyre
6196, Anthony
6197, America
6198, Wade Junior High School
6199, Bronx
6200, New York
6201, John F. Kennedy
6202, Eton College
6203, Trinity Hall
6204, Cambridge
6205, Lincoln's Inn
6206, Aldborough
6207, Middlesex
6208, St. Giles- in- the Fields
6209, Holborn
6210, Italy
6211, Bithynia
6212, Sicily
6213, Hannibal
6214, Byron
6215, Salley in our Alley
6216, Ivanhoe
6217, England
6218, Nottinghamshire
6219, Firbeck Hall
6220, Grove Park
6221, Royal Society
6222, Anthony Hardolph Eyre
6223, Henrietta
6224, John Hardolph Eyre
6225, Anthony
6226, America
6227, Wade Junior High School
6228, Bronx
6229, New York
6230, John F. Kennedy
6231, Eton College
6232, Trinity Hall
6233, Cambridge
6234, Lincoln's Inn
6235, Aldborough
6236, Middlesex
6237, St. Giles- in- the Fields
6238, Holborn
6239, Italy
6240, Bithynia
6241, Sicily
6242, Hannibal
6243, Byron
6244, Salley in our Alley
6245, Ivanhoe
6246, England
6247, Nottinghamshire
6248, Firbeck Hall
6249, Grove Park
6250, Royal Society
6251, Anthony Hardolph Eyre
6252, Henrietta
6253, John Hardolph Eyre
6254, Anthony
6255, America
6256, Wade Junior High School
6257, Bronx
6258, New York
6259, John F. Kennedy
6260, Eton College
6261, Trinity Hall
6262, Cambridge
6263, Lincoln's Inn
6264, Aldborough
6265, Middlesex
6266, St. Giles- in- the Fields
6267, Holborn
6268, Italy
6269, Bithynia
6270, Sicily
6271, Hannibal
6272, Byron
6273, Salley in our Alley
6274, Ivanhoe
6275, England
6276, Nottinghamshire
6277, Firbeck Hall
6278, Grove Park
6279, Royal Society
6280, Anthony Hardolph Eyre
6281, Henrietta
6282, John Hardolph Eyre
6283, Anthony
6284, America
6285, Wade Junior High School
6286, Bronx
6287, New York
6288, John F. Kennedy
6289, Eton College
6290, Trinity Hall
6291, Cambridge
6292, Lincoln's Inn
6293, Aldborough
6294, Middlesex
6295, St. Giles- in- the Fields
6296, Holborn
6297, Italy
6298, Bithynia
6299, Sicily
6300, Hannibal
6301, Byron
6302, Salley in our Alley
6303, Ivanhoe
6304, England
6305, Nottinghamshire
6306, Firbeck Hall
6307, Grove Park
6308, Royal Society
6309, Anthony Hardolph Eyre
6310, Henrietta
6311, John Hardolph Eyre
6312, Anthony
6313, America
6314, Wade Junior High School
6315, Bronx
6316, New York
6317, John F. Kennedy
6318, Eton College
6319, Trinity Hall
6320, Cambridge
6321, Lincoln's Inn
6322, Aldborough
6323, Middlesex
6324, St. Giles- in- the Fields
6325, Holborn
6326, Italy
6327, Bithynia
6328, Sicily
6329, Hannibal
6330, Byron
6331, Salley in our Alley
6332, Ivanhoe
6333, England
6334, Nottinghamshire
6335, Firbeck Hall
6336, Grove Park
6337, Royal Society
6338, Anthony Hardolph Eyre
6339, Henrietta
6340, John Hardolph Eyre
6341, Anthony
6342, America
6343, Wade Junior High School
6344, Bronx
6345, New York
6346, John F. Kennedy
6347, Eton College
6348, Trinity Hall
6349, Cambridge
6350, Lincoln's Inn
6351, Aldborough
6352, Middlesex
6353, St. Giles- in- the Fields
6354, Holborn
6355, Italy
6356, Bithynia
6357, Sicily
6358, Hannibal
6359, Byron
6360, Salley in our Alley
6361, Ivanhoe
6362, England
6363, Nottinghamshire
6364, Firbeck Hall
6365, Grove Park
6366, Royal Society
6367, Anthony Hardolph Eyre
6368, Henrietta
6369, John Hardolph Eyre
6370, Anthony
6371, America
6372, Wade Junior High School
6373, Bronx
6374, New York
6375, John F. Kennedy
6376, Eton College
6377, Trinity Hall
6378, Cambridge
6379, Lincoln's Inn
6380, Aldborough
6381, Middlesex
6382, St. Giles- in- the Fields
6383, Holborn
6384, Italy
6385, Bithynia
6386, Sicily
6387, Hannibal
6388, Byron
6389, Salley in our Alley
6390, Ivanhoe
6391, England
6392, Nottinghamshire
6393, Firbeck Hall
6394, Grove Park
6395, Royal Society
6396, Anthony Hardolph Eyre
6397, Henrietta
6398, John Hardolph Eyre
6399, Anthony
6400, America
6401, Wade Junior High School
6402, Bronx
6403, New York
6404, John F. Kennedy
6405, Eton College
6406, Trinity Hall
6407, Cambridge
6408, Lincoln's Inn
6409, Aldborough
6410, Middlesex
6411, St. Giles- in- the Fields
6412, Holborn
6413, Italy
6414, Bithynia
6415, Sicily
6416, Hannibal
6417, Byron
6418, Salley in our Alley
6419, Ivanhoe
6420, England
6421, Nottinghamshire
6422, Firbeck Hall
6423, Grove Park
6424, Royal Society
6425, Anthony Hardolph Eyre
6426, Henrietta
6427, John Hardolph Eyre
6428, Anthony
6429, America
6430, Wade Junior High School
6431, Bronx
6432, New York
6433, John F. Kennedy
6434, Eton College
6435, Trinity Hall
6436, Cambridge
6437, Lincoln's Inn
6438, Aldborough
6439, Middlesex
6440, St. Giles- in- the Fields
6441, Holborn
6442, Italy
6443, Bithynia
6444, Sicily
6445, Hannibal
6446, Byron
6447, Salley in our Alley
6448, Ivanhoe
6449, England
6450, Nottinghamshire
6451, Firbeck Hall
6452, Grove Park
6453, Royal Society
6454, Anthony Hardolph Eyre
6455, Henrietta
6456, John Hardolph Eyre
6457, Anthony
6458, America
6459, Wade Junior High School
6460, Bronx
6461, New York
6462, John F. Kennedy
6463, Eton College
6464, Trinity Hall
6465, Cambridge
6466, Lincoln's Inn
6467, Aldborough
6468, Middlesex
6469, St. Giles- in- the Fields
6470, Holborn
6471, Italy
6472, Bithynia
6473, Sicily
6474, Hannibal
6475, Byron
6476, Salley in our Alley
6477, Ivanhoe
6478, England
6479, Nottinghamshire
6480, Firbeck Hall
6481, Grove Park
6482, Royal Society
6483, Anthony Hardolph Eyre
6484, Henrietta
6485, John Hardolph Eyre
6486, Anthony
6487, America
6488, Wade Junior High School
6489, Bronx
6490, New York
6491, John F. Kennedy
6492, Eton College
6493, Trinity Hall
6494, Cambridge
6495, Lincoln's Inn
6496, Aldborough
6497, Middlesex
6498, St. Giles- in- the Fields
6499, Holborn
6500, Italy
6501, Bithynia
6502, Sicily
6503, Hannibal
6504, Byron
6505, Salley in our Alley
6506, Ivanhoe
6507, England
6508, Nottinghamshire
6509, Firbeck Hall
6510, Grove Park
6511, Royal Society
6512, Anthony Hardolph Eyre
